"[0.3921875, 0.9729166666666667]","[0.325, 0.94375]","[0.2609375, 0.8791666666666667]","[0.2078125, 0.8333333333333334]","[0.1578125, 0.8041666666666667]","[0.33125, 0.7333333333333333]","[0.3140625, 0.6270833333333333]","[0.303125, 0.5625]","[0.29375, 0.50625]","[0.38125, 0.7291666666666666]","[0.3953125, 0.6208333333333333]","[0.4109375, 0.5458333333333333]","[0.425, 0.48333333333333334]","[0.4234375, 0.7541666666666667]","[0.440625, 0.7520833333333333]","[0.4234375, 0.83125]","[0.4078125, 0.8854166666666666]","[0.4609375, 0.7958333333333333]","[0.4734375, 0.7958333333333333]","[0.4546875, 0.8541666666666666]","[0.4359375, 0.9]"
"[0.3984375, 0.9708333333333333]","[0.3328125, 0.94375]","[0.2703125, 0.8770833333333333]","[0.215625, 0.8291666666666667]","[0.165625, 0.8]","[0.3390625, 0.7333333333333333]","[0.3234375, 0.63125]","[0.3140625, 0.56875]","[0.3046875, 0.5125]","[0.3890625, 0.7270833333333333]","[0.40625, 0.6166666666666667]","[0.4203125, 0.54375]","[0.434375, 0.48125]","[0.4328125, 0.7520833333333333]","[0.4515625, 0.75]","[0.434375, 0.8270833333333333]","[0.4203125, 0.88125]","[0.4703125, 0.79375]","[0.484375, 0.79375]","[0.465625, 0.8520833333333333]","[0.4453125, 0.8958333333333334]"
"[0.4109375, 0.9708333333333333]","[0.34375, 0.9416666666666667]","[0.2828125, 0.8770833333333333]","[0.23125, 0.8270833333333333]","[0.1828125, 0.7958333333333333]","[0.35, 0.7375]","[0.3359375, 0.6354166666666666]","[0.328125, 0.5729166666666666]","[0.3203125, 0.5145833333333333]","[0.4015625, 0.73125]","[0.4171875, 0.6208333333333333]","[0.43125, 0.55]","[0.44375, 0.4875]","[0.4453125, 0.75625]","[0.4609375, 0.7520833333333333]","[0.44375, 0.8291666666666667]","[0.428125, 0.8833333333333333]","[0.484375, 0.7979166666666667]","[0.496875, 0.7916666666666666]","[0.4796875, 0.8479166666666667]","[0.4609375, 0.89375]"
"[0.4265625, 0.9770833333333333]","[0.3609375, 0.9458333333333333]","[0.2984375, 0.875]","[0.2484375, 0.8291666666666667]","[0.196875, 0.8083333333333333]","[0.3625, 0.73125]","[0.346875, 0.6208333333333333]","[0.3375, 0.5583333333333333]","[0.328125, 0.5041666666666667]","[0.415625, 0.73125]","[0.4328125, 0.6125]","[0.446875, 0.5416666666666666]","[0.45625, 0.48125]","[0.4625, 0.7604166666666666]","[0.4765625, 0.75625]","[0.4640625, 0.8354166666666667]","[0.4515625, 0.8916666666666667]","[0.503125, 0.8020833333333334]","[0.5125, 0.7916666666666666]","[0.496875, 0.8458333333333333]","[0.4796875, 0.8958333333333334]"
"[0.4390625, 0.9729166666666667]","[0.375, 0.9416666666666667]","[0.3171875, 0.8770833333333333]","[0.26875, 0.8354166666666667]","[0.21875, 0.8145833333333333]","[0.384375, 0.7395833333333334]","[0.365625, 0.6354166666666666]","[0.3546875, 0.5708333333333333]","[0.3453125, 0.5125]","[0.434375, 0.7375]","[0.4515625, 0.6229166666666667]","[0.465625, 0.55]","[0.478125, 0.4875]","[0.4796875, 0.7625]","[0.496875, 0.7604166666666666]","[0.478125, 0.8333333333333334]","[0.459375, 0.8833333333333333]","[0.51875, 0.8041666666666667]","[0.5359375, 0.8020833333333334]","[0.515625, 0.8520833333333333]","[0.490625, 0.89375]"
"[0.45625, 0.9791666666666666]","[0.390625, 0.94375]","[0.33125, 0.875]","[0.284375, 0.825]","[0.2390625, 0.79375]","[0.403125, 0.7458333333333333]","[0.3859375, 0.6395833333333333]","[0.378125, 0.575]","[0.36875, 0.51875]","[0.4546875, 0.7416666666666667]","[0.4703125, 0.63125]","[0.4828125, 0.5604166666666667]","[0.49375, 0.5]","[0.4984375, 0.7666666666666667]","[0.5125, 0.7645833333333333]","[0.496875, 0.83125]","[0.48125, 0.8791666666666667]","[0.5359375, 0.80625]","[0.5484375, 0.8083333333333333]","[0.528125, 0.85625]","[0.5078125, 0.8979166666666667]"
"[0.4859375, 0.9770833333333333]","[0.415625, 0.9479166666666666]","[0.3515625, 0.88125]","[0.3015625, 0.8270833333333333]","[0.2546875, 0.7916666666666666]","[0.421875, 0.75625]","[0.4046875, 0.65]","[0.3953125, 0.5854166666666667]","[0.3875, 0.5270833333333333]","[0.4703125, 0.7479166666666667]","[0.4890625, 0.6354166666666666]","[0.5046875, 0.5645833333333333]","[0.5203125, 0.5020833333333333]","[0.5125, 0.7666666666666667]","[0.5296875, 0.7729166666666667]","[0.5171875, 0.8395833333333333]","[0.5046875, 0.8875]","[0.55, 0.8020833333333334]","[0.565625, 0.8041666666666667]","[0.553125, 0.8541666666666666]","[0.5359375, 0.89375]"
"[0.4953125, 0.9770833333333333]","[0.434375, 0.95]","[0.3765625, 0.8791666666666667]","[0.328125, 0.825]","[0.278125, 0.7916666666666666]","[0.44375, 0.7479166666666667]","[0.4265625, 0.6458333333333334]","[0.4171875, 0.5833333333333334]","[0.40625, 0.5291666666666667]","[0.49375, 0.7458333333333333]","[0.5125, 0.6291666666666667]","[0.528125, 0.5625]","[0.5390625, 0.5104166666666666]","[0.5359375, 0.7708333333333334]","[0.5515625, 0.76875]","[0.5359375, 0.8354166666666667]","[0.521875, 0.8854166666666666]","[0.5734375, 0.8145833333333333]","[0.5859375, 0.80625]","[0.5703125, 0.85625]","[0.55, 0.9]"
"[0.5125, 0.9791666666666666]","[0.4546875, 0.95]","[0.396875, 0.8833333333333333]","[0.3484375, 0.83125]","[0.2984375, 0.7958333333333333]","[0.4671875, 0.75625]","[0.45, 0.6479166666666667]","[0.4390625, 0.5833333333333334]","[0.4296875, 0.525]","[0.51875, 0.7541666666666667]","[0.5359375, 0.6395833333333333]","[0.5515625, 0.5708333333333333]","[0.565625, 0.5104166666666666]","[0.5625, 0.7833333333333333]","[0.584375, 0.775]","[0.565625, 0.8416666666666667]","[0.5484375, 0.8875]","[0.6, 0.8291666666666667]","[0.621875, 0.81875]","[0.6046875, 0.8645833333333334]","[0.58125, 0.9]"
"[0.534375, 0.9833333333333333]","[0.475, 0.95]","[0.4203125, 0.88125]","[0.3734375, 0.8291666666666667]","[0.325, 0.7958333333333333]","[0.490625, 0.7541666666666667]","[0.4765625, 0.64375]","[0.4671875, 0.5791666666666667]","[0.4578125, 0.5208333333333334]","[0.54375, 0.7541666666666667]","[0.5671875, 0.64375]","[0.5796875, 0.5729166666666666]","[0.590625, 0.5166666666666667]","[0.5859375, 0.78125]","[0.6046875, 0.775]","[0.5875, 0.8395833333333333]","[0.5703125, 0.8875]","[0.6203125, 0.8270833333333333]","[0.6375, 0.825]","[0.6203125, 0.8708333333333333]","[0.6, 0.9083333333333333]"
"[0.5578125, 0.9791666666666666]","[0.4984375, 0.9479166666666666]","[0.4421875, 0.8833333333333333]","[0.3953125, 0.8333333333333334]","[0.346875, 0.7958333333333333]","[0.5171875, 0.7583333333333333]","[0.503125, 0.6541666666666667]","[0.4921875, 0.5895833333333333]","[0.4828125, 0.5333333333333333]","[0.565625, 0.75625]","[0.584375, 0.6479166666666667]","[0.596875, 0.58125]","[0.609375, 0.5229166666666667]","[0.60625, 0.7833333333333333]","[0.628125, 0.7729166666666667]","[0.6078125, 0.8333333333333334]","[0.5921875, 0.8729166666666667]","[0.6421875, 0.8291666666666667]","[0.65625, 0.825]","[0.6359375, 0.8708333333333333]","[0.615625, 0.9020833333333333]"
"[0.575, 0.9729166666666667]","[0.5171875, 0.9395833333333333]","[0.4625, 0.875]","[0.4140625, 0.8270833333333333]","[0.3640625, 0.7958333333333333]","[0.5359375, 0.7541666666666667]","[0.525, 0.65625]","[0.515625, 0.59375]","[0.5078125, 0.5395833333333333]","[0.584375, 0.75625]","[0.603125, 0.6520833333333333]","[0.6171875, 0.5854166666666667]","[0.6296875, 0.5208333333333334]","[0.625, 0.7875]","[0.653125, 0.7729166666666667]","[0.6359375, 0.8395833333333333]","[0.61875, 0.8833333333333333]","[0.659375, 0.8333333333333334]","[0.6828125, 0.8229166666666666]","[0.6671875, 0.86875]","[0.6453125, 0.9020833333333333]"
"[0.59375, 0.9666666666666667]","[0.534375, 0.9333333333333333]","[0.48125, 0.8708333333333333]","[0.434375, 0.81875]","[0.384375, 0.7895833333333333]","[0.559375, 0.7520833333333333]","[0.546875, 0.6458333333333334]","[0.5390625, 0.5833333333333334]","[0.534375, 0.525]","[0.6078125, 0.7541666666666667]","[0.6296875, 0.6479166666666667]","[0.6453125, 0.5770833333333333]","[0.6609375, 0.5145833333333333]","[0.646875, 0.7854166666666667]","[0.678125, 0.7666666666666667]","[0.659375, 0.8291666666666667]","[0.6421875, 0.875]","[0.6765625, 0.8333333333333334]","[0.703125, 0.8229166666666666]","[0.6859375, 0.8666666666666667]","[0.665625, 0.9020833333333333]"
"[0.596875, 0.9083333333333333]","[0.503125, 0.8104166666666667]","[0.428125, 0.7125]","[0.3703125, 0.6458333333333334]","[0.325, 0.5875]","[0.50625, 0.63125]","[0.5046875, 0.5375]","[0.503125, 0.4708333333333333]","[0.5046875, 0.4041666666666667]","[0.5625, 0.6479166666666667]","[0.571875, 0.5583333333333333]","[0.58125, 0.48541666666666666]","[0.5953125, 0.40208333333333335]","[0.609375, 0.6854166666666667]","[0.6296875, 0.6166666666666667]","[0.65, 0.5541666666666667]","[0.6671875, 0.48541666666666666]","[0.65, 0.7395833333333334]","[0.675, 0.68125]","[0.690625, 0.6270833333333333]","[0.703125, 0.5666666666666667]"
"[0.6015625, 0.91875]","[0.5, 0.9104166666666667]","[0.4078125, 0.8104166666666667]","[0.3328125, 0.7208333333333333]","[0.26875, 0.6479166666666667]","[0.553125, 0.64375]","[0.525, 0.48333333333333334]","[0.5078125, 0.37916666666666665]","[0.4953125, 0.29375]","[0.6140625, 0.6229166666666667]","[0.6578125, 0.4479166666666667]","[0.6671875, 0.33125]","[0.675, 0.25]","[0.6515625, 0.64375]","[0.68125, 0.5229166666666667]","[0.65625, 0.5458333333333333]","[0.640625, 0.5729166666666666]","[0.671875, 0.6791666666666667]","[0.65625, 0.5958333333333333]","[0.61875, 0.6]","[0.590625, 0.6145833333333334]"
"[0.625, 0.9541666666666667]","[0.5609375, 0.93125]","[0.496875, 0.8458333333333333]","[0.440625, 0.7979166666666667]","[0.384375, 0.7791666666666667]","[0.571875, 0.7291666666666666]","[0.5625, 0.6145833333333334]","[0.5609375, 0.5645833333333333]","[0.5578125, 0.5208333333333334]","[0.6328125, 0.73125]","[0.6609375, 0.6166666666666667]","[0.6859375, 0.5520833333333334]","[0.703125, 0.5020833333333333]","[0.678125, 0.7666666666666667]","[0.6890625, 0.7666666666666667]","[0.6671875, 0.8354166666666667]","[0.6484375, 0.8854166666666666]","[0.7125, 0.81875]","[0.725, 0.84375]","[0.7109375, 0.9]","[0.69375, 0.9395833333333333]"
"[0.6375, 0.95625]","[0.58125, 0.925]","[0.525, 0.8583333333333333]","[0.4734375, 0.8125]","[0.41875, 0.7875]","[0.5984375, 0.7458333333333333]","[0.5875, 0.6479166666666667]","[0.58125, 0.5875]","[0.5765625, 0.53125]","[0.6484375, 0.7458333333333333]","[0.675, 0.6479166666666667]","[0.6953125, 0.58125]","[0.7140625, 0.525]","[0.6875, 0.7729166666666667]","[0.7203125, 0.7666666666666667]","[0.7015625, 0.8208333333333333]","[0.68125, 0.85625]","[0.7171875, 0.8145833333333333]","[0.7453125, 0.8208333333333333]","[0.725, 0.8666666666666667]","[0.7015625, 0.9]"
"[0.659375, 0.9708333333333333]","[0.6, 0.93125]","[0.5453125, 0.8625]","[0.490625, 0.8145833333333333]","[0.434375, 0.7854166666666667]","[0.6171875, 0.7395833333333334]","[0.6078125, 0.6416666666666667]","[0.6015625, 0.58125]","[0.5953125, 0.525]","[0.665625, 0.7416666666666667]","[0.6890625, 0.6395833333333333]","[0.70625, 0.575]","[0.7234375, 0.5125]","[0.703125, 0.775]","[0.7390625, 0.7666666666666667]","[0.7171875, 0.8333333333333334]","[0.696875, 0.8729166666666667]","[0.7328125, 0.8229166666666666]","[0.7625, 0.81875]","[0.74375, 0.8666666666666667]","[0.7203125, 0.9]"
"[0.6703125, 0.9729166666666667]","[0.615625, 0.9354166666666667]","[0.5640625, 0.8666666666666667]","[0.5125, 0.8125]","[0.459375, 0.7791666666666667]","[0.6375, 0.74375]","[0.6265625, 0.64375]","[0.61875, 0.58125]","[0.6125, 0.5229166666666667]","[0.6859375, 0.75]","[0.7078125, 0.6458333333333334]","[0.7234375, 0.5791666666666667]","[0.7390625, 0.5166666666666667]","[0.7234375, 0.7833333333333333]","[0.75625, 0.7625]","[0.7359375, 0.825]","[0.7171875, 0.8666666666666667]","[0.7515625, 0.83125]","[0.78125, 0.81875]","[0.7609375, 0.8666666666666667]","[0.7375, 0.9020833333333333]"
"[0.6796875, 0.975]","[0.6265625, 0.9354166666666667]","[0.578125, 0.8708333333333333]","[0.5296875, 0.81875]","[0.478125, 0.7854166666666667]","[0.65625, 0.7479166666666667]","[0.64375, 0.64375]","[0.63125, 0.5791666666666667]","[0.6234375, 0.5208333333333334]","[0.7015625, 0.7479166666666667]","[0.725, 0.6479166666666667]","[0.7390625, 0.58125]","[0.75625, 0.51875]","[0.734375, 0.7770833333333333]","[0.771875, 0.7625]","[0.7578125, 0.8270833333333333]","[0.7421875, 0.8729166666666667]","[0.7609375, 0.81875]","[0.790625, 0.8104166666666667]","[0.778125, 0.8583333333333333]","[0.7609375, 0.8979166666666667]"
"[0.6921875, 0.9729166666666667]","[0.640625, 0.9333333333333333]","[0.5921875, 0.8708333333333333]","[0.546875, 0.8291666666666667]","[0.5046875, 0.7979166666666667]","[0.66875, 0.74375]","[0.6578125, 0.6458333333333334]","[0.65, 0.5833333333333334]","[0.64375, 0.5229166666666667]","[0.715625, 0.7458333333333333]","[0.740625, 0.6479166666666667]","[0.7578125, 0.5791666666666667]","[0.7765625, 0.5166666666666667]","[0.75, 0.7791666666666667]","[0.7890625, 0.7625]","[0.771875, 0.8270833333333333]","[0.75625, 0.8729166666666667]","[0.775, 0.8270833333333333]","[0.8046875, 0.81875]","[0.790625, 0.8625]","[0.7734375, 0.8979166666666667]"
"[0.7078125, 0.9729166666666667]","[0.65625, 0.9354166666666667]","[0.6109375, 0.875]","[0.565625, 0.8291666666666667]","[0.5234375, 0.79375]","[0.68125, 0.7458333333333333]","[0.675, 0.6479166666666667]","[0.66875, 0.5833333333333334]","[0.665625, 0.525]","[0.728125, 0.7479166666666667]","[0.7546875, 0.65]","[0.7734375, 0.5833333333333334]","[0.7921875, 0.525]","[0.7625, 0.7791666666666667]","[0.8015625, 0.7666666666666667]","[0.7859375, 0.83125]","[0.771875, 0.875]","[0.7875, 0.825]","[0.8203125, 0.8145833333333333]","[0.80625, 0.8604166666666667]","[0.7890625, 0.89375]"
"[0.7109375, 0.9708333333333333]","[0.6625, 0.93125]","[0.6203125, 0.8625]","[0.584375, 0.8145833333333333]","[0.5484375, 0.7833333333333333]","[0.6921875, 0.74375]","[0.6890625, 0.64375]","[0.6828125, 0.58125]","[0.6796875, 0.5270833333333333]","[0.7390625, 0.75]","[0.7703125, 0.65]","[0.7890625, 0.5854166666666667]","[0.8078125, 0.5270833333333333]","[0.775, 0.78125]","[0.8140625, 0.7645833333333333]","[0.7984375, 0.8270833333333333]","[0.78125, 0.8708333333333333]","[0.8015625, 0.8291666666666667]","[0.834375, 0.8166666666666667]","[0.8203125, 0.85625]","[0.8, 0.8916666666666667]"
"[0.725, 0.9645833333333333]","[0.678125, 0.9270833333333334]","[0.634375, 0.8604166666666667]","[0.6, 0.8145833333333333]","[0.5640625, 0.7833333333333333]","[0.7078125, 0.7416666666666667]","[0.7046875, 0.64375]","[0.7, 0.58125]","[0.7, 0.525]","[0.753125, 0.7479166666666667]","[0.78125, 0.6541666666666667]","[0.8, 0.5895833333333333]","[0.81875, 0.53125]","[0.7875, 0.7791666666666667]","[0.8296875, 0.7625]","[0.809375, 0.8291666666666667]","[0.790625, 0.875]","[0.8140625, 0.8270833333333333]","[0.8484375, 0.81875]","[0.8296875, 0.8625]","[0.8078125, 0.89375]"
"[0.7296875, 0.9625]","[0.6859375, 0.9229166666666667]","[0.64375, 0.85625]","[0.609375, 0.8083333333333333]","[0.5703125, 0.78125]","[0.7203125, 0.7354166666666667]","[0.715625, 0.6375]","[0.7109375, 0.575]","[0.7109375, 0.51875]","[0.7640625, 0.74375]","[0.79375, 0.65]","[0.8140625, 0.5875]","[0.834375, 0.5291666666666667]","[0.796875, 0.775]","[0.840625, 0.7625]","[0.8234375, 0.8291666666666667]","[0.80625, 0.875]","[0.8203125, 0.81875]","[0.8546875, 0.8041666666666667]","[0.840625, 0.85]","[0.8234375, 0.8875]"
"[0.74375, 0.9625]","[0.6984375, 0.925]","[0.65625, 0.85625]","[0.621875, 0.80625]","[0.584375, 0.775]","[0.7265625, 0.7416666666666667]","[0.7234375, 0.6416666666666667]","[0.71875, 0.5791666666666667]","[0.715625, 0.525]","[0.7703125, 0.7479166666666667]","[0.803125, 0.65]","[0.8265625, 0.5895833333333333]","[0.846875, 0.5354166666666667]","[0.8046875, 0.775]","[0.8421875, 0.7666666666666667]","[0.8234375, 0.8270833333333333]","[0.803125, 0.8708333333333333]","[0.8296875, 0.8166666666666667]","[0.8578125, 0.8083333333333333]","[0.840625, 0.85625]","[0.81875, 0.89375]"
"[0.7484375, 0.9604166666666667]","[0.703125, 0.9229166666666667]","[0.6609375, 0.85625]","[0.625, 0.80625]","[0.5875, 0.775]","[0.7359375, 0.7375]","[0.734375, 0.6416666666666667]","[0.728125, 0.5791666666666667]","[0.7234375, 0.5229166666666667]","[0.778125, 0.74375]","[0.8125, 0.65]","[0.8328125, 0.5875]","[0.8515625, 0.5333333333333333]","[0.8109375, 0.775]","[0.8546875, 0.7645833333333333]","[0.8390625, 0.825]","[0.8203125, 0.8645833333333334]","[0.834375, 0.8208333333333333]","[0.86875, 0.8083333333333333]","[0.853125, 0.8520833333333333]","[0.8328125, 0.8854166666666666]"
"[0.759375, 0.95625]","[0.7078125, 0.9229166666666667]","[0.6640625, 0.85625]","[0.63125, 0.80625]","[0.6015625, 0.7708333333333334]","[0.74375, 0.7458333333333333]","[0.7421875, 0.6458333333333334]","[0.734375, 0.58125]","[0.7265625, 0.5270833333333333]","[0.7875, 0.7520833333333333]","[0.8203125, 0.6520833333333333]","[0.8421875, 0.5854166666666667]","[0.8609375, 0.53125]","[0.821875, 0.7791666666666667]","[0.8546875, 0.7645833333333333]","[0.8375, 0.81875]","[0.8234375, 0.8604166666666667]","[0.8484375, 0.8208333333333333]","[0.875, 0.80625]","[0.8609375, 0.8479166666666667]","[0.846875, 0.8833333333333333]"
"[0.7703125, 0.9625]","[0.71875, 0.925]","[0.6734375, 0.8604166666666667]","[0.6359375, 0.8104166666666667]","[0.6046875, 0.76875]","[0.753125, 0.7416666666666667]","[0.7515625, 0.64375]","[0.7453125, 0.5833333333333334]","[0.7390625, 0.5291666666666667]","[0.7953125, 0.7458333333333333]","[0.825, 0.65]","[0.8453125, 0.5875]","[0.8640625, 0.5354166666666667]","[0.828125, 0.7729166666666667]","[0.8640625, 0.7666666666666667]","[0.8484375, 0.8270833333333333]","[0.83125, 0.86875]","[0.8515625, 0.8125]","[0.8796875, 0.8020833333333334]","[0.865625, 0.8458333333333333]","[0.8484375, 0.88125]"
"[0.771875, 0.9583333333333334]","[0.7234375, 0.925]","[0.6796875, 0.8625]","[0.64375, 0.8125]","[0.6109375, 0.7729166666666667]","[0.7578125, 0.75]","[0.75625, 0.65]","[0.7515625, 0.5895833333333333]","[0.746875, 0.5354166666666667]","[0.8015625, 0.7541666666666667]","[0.83125, 0.6541666666666667]","[0.8515625, 0.5916666666666667]","[0.8703125, 0.5375]","[0.8328125, 0.7791666666666667]","[0.8671875, 0.7666666666666667]","[0.853125, 0.8229166666666666]","[0.840625, 0.8604166666666667]","[0.8546875, 0.81875]","[0.884375, 0.80625]","[0.871875, 0.8458333333333333]","[0.8546875, 0.88125]"
"[0.775, 0.9666666666666667]","[0.7265625, 0.9291666666666667]","[0.684375, 0.86875]","[0.6484375, 0.8166666666666667]","[0.6171875, 0.7708333333333334]","[0.7625, 0.7541666666666667]","[0.7609375, 0.6604166666666667]","[0.75625, 0.5958333333333333]","[0.7546875, 0.5375]","[0.80625, 0.7583333333333333]","[0.834375, 0.6645833333333333]","[0.8546875, 0.6020833333333333]","[0.875, 0.5458333333333333]","[0.8375, 0.7875]","[0.878125, 0.7708333333333334]","[0.8640625, 0.8270833333333333]","[0.8484375, 0.8729166666666667]","[0.859375, 0.8291666666666667]","[0.8890625, 0.8104166666666667]","[0.875, 0.85]","[0.859375, 0.8875]"
"[0.7765625, 0.9645833333333333]","[0.728125, 0.925]","[0.6875, 0.8645833333333334]","[0.6515625, 0.8166666666666667]","[0.61875, 0.775]","[0.7671875, 0.75]","[0.765625, 0.65625]","[0.7609375, 0.59375]","[0.7609375, 0.5395833333333333]","[0.809375, 0.7541666666666667]","[0.840625, 0.6645833333333333]","[0.8609375, 0.6020833333333333]","[0.8828125, 0.5458333333333333]","[0.840625, 0.7833333333333333]","[0.8796875, 0.7770833333333333]","[0.8625, 0.8375]","[0.8453125, 0.8791666666666667]","[0.8625, 0.825]","[0.890625, 0.8166666666666667]","[0.8734375, 0.8604166666666667]","[0.8546875, 0.8958333333333334]"
"[0.778125, 0.9625]","[0.7296875, 0.925]","[0.690625, 0.8666666666666667]","[0.65625, 0.8166666666666667]","[0.6234375, 0.775]","[0.7703125, 0.7520833333333333]","[0.76875, 0.65625]","[0.765625, 0.5958333333333333]","[0.7640625, 0.5416666666666666]","[0.8140625, 0.75625]","[0.84375, 0.6625]","[0.865625, 0.6020833333333333]","[0.8859375, 0.55]","[0.84375, 0.7833333333333333]","[0.8796875, 0.775]","[0.865625, 0.8291666666666667]","[0.85, 0.86875]","[0.865625, 0.825]","[0.8921875, 0.8104166666666667]","[0.8765625, 0.8541666666666666]","[0.8578125, 0.8916666666666667]"
"[0.78125, 0.96875]","[0.734375, 0.9333333333333333]","[0.6953125, 0.875]","[0.659375, 0.825]","[0.63125, 0.78125]","[0.775, 0.7583333333333333]","[0.7734375, 0.6645833333333333]","[0.76875, 0.6020833333333333]","[0.7671875, 0.5479166666666667]","[0.81875, 0.7625]","[0.8453125, 0.6708333333333333]","[0.8640625, 0.6083333333333333]","[0.8859375, 0.5520833333333334]","[0.8484375, 0.79375]","[0.8890625, 0.7791666666666667]","[0.875, 0.8395833333333333]","[0.8609375, 0.8833333333333333]","[0.8703125, 0.8375]","[0.8984375, 0.8229166666666666]","[0.8828125, 0.8645833333333334]","[0.8640625, 0.9]"
"[0.7828125, 0.9666666666666667]","[0.7359375, 0.93125]","[0.696875, 0.875]","[0.6640625, 0.825]","[0.6328125, 0.78125]","[0.7796875, 0.7583333333333333]","[0.7765625, 0.6625]","[0.771875, 0.6020833333333333]","[0.7703125, 0.55]","[0.821875, 0.7645833333333333]","[0.8484375, 0.6708333333333333]","[0.8671875, 0.6104166666666667]","[0.8875, 0.55625]","[0.85, 0.79375]","[0.8921875, 0.7791666666666667]","[0.8734375, 0.8354166666666667]","[0.85625, 0.875]","[0.871875, 0.8375]","[0.9, 0.8208333333333333]","[0.88125, 0.8625]","[0.8609375, 0.8979166666666667]"
"[0.7890625, 0.9895833333333334]","[0.734375, 0.95]","[0.6859375, 0.8833333333333333]","[0.64375, 0.8333333333333334]","[0.603125, 0.79375]","[0.7609375, 0.7583333333333333]","[0.75, 0.65]","[0.7390625, 0.5854166666666667]","[0.728125, 0.53125]","[0.8078125, 0.7625]","[0.8296875, 0.65625]","[0.8484375, 0.5916666666666667]","[0.865625, 0.5354166666666667]","[0.84375, 0.79375]","[0.8765625, 0.7729166666666667]","[0.8578125, 0.8375]","[0.8390625, 0.8875]","[0.871875, 0.8416666666666667]","[0.896875, 0.825]","[0.8796875, 0.8708333333333333]","[0.859375, 0.9104166666666667]"
"[0.7828125, 0.9958333333333333]","[0.7265625, 0.95625]","[0.6765625, 0.8854166666666666]","[0.63125, 0.83125]","[0.590625, 0.7895833333333333]","[0.753125, 0.7604166666666666]","[0.7390625, 0.6520833333333333]","[0.7296875, 0.5833333333333334]","[0.7234375, 0.525]","[0.8015625, 0.7645833333333333]","[0.825, 0.6541666666666667]","[0.8421875, 0.5854166666666667]","[0.8578125, 0.525]","[0.8421875, 0.8]","[0.878125, 0.7770833333333333]","[0.85625, 0.8416666666666667]","[0.834375, 0.8916666666666667]","[0.871875, 0.8520833333333333]","[0.8984375, 0.8354166666666667]","[0.8796875, 0.8791666666666667]","[0.8578125, 0.91875]"
"[0.7828125, 0.9916666666666667]","[0.7234375, 0.9541666666666667]","[0.6703125, 0.8875]","[0.6265625, 0.8333333333333334]","[0.584375, 0.7979166666666667]","[0.753125, 0.7541666666666667]","[0.7375, 0.6520833333333333]","[0.7265625, 0.5875]","[0.7203125, 0.5291666666666667]","[0.8015625, 0.75625]","[0.821875, 0.6479166666666667]","[0.8359375, 0.5770833333333333]","[0.853125, 0.5145833333333333]","[0.8421875, 0.7895833333333333]","[0.878125, 0.7666666666666667]","[0.853125, 0.8354166666666667]","[0.8328125, 0.8833333333333333]","[0.871875, 0.8395833333333333]","[0.9, 0.8229166666666666]","[0.8796875, 0.86875]","[0.859375, 0.9041666666666667]"
"[0.775, 0.9958333333333333]","[0.7171875, 0.95625]","[0.665625, 0.8875]","[0.621875, 0.8333333333333334]","[0.5796875, 0.7958333333333333]","[0.746875, 0.7458333333333333]","[0.7359375, 0.6479166666666667]","[0.7265625, 0.5833333333333334]","[0.71875, 0.525]","[0.796875, 0.75]","[0.81875, 0.6395833333333333]","[0.8359375, 0.56875]","[0.853125, 0.5083333333333333]","[0.8375, 0.7833333333333333]","[0.8765625, 0.7645833333333333]","[0.85625, 0.83125]","[0.8375, 0.8833333333333333]","[0.8703125, 0.8375]","[0.9, 0.81875]","[0.8828125, 0.8645833333333334]","[0.8609375, 0.9020833333333333]"
"[0.771875, 0.9958333333333333]","[0.7140625, 0.9541666666666667]","[0.6625, 0.8854166666666666]","[0.61875, 0.8354166666666667]","[0.575, 0.8]","[0.7484375, 0.7479166666666667]","[0.7328125, 0.6479166666666667]","[0.7234375, 0.5833333333333334]","[0.7171875, 0.5270833333333333]","[0.7984375, 0.7520833333333333]","[0.81875, 0.6395833333333333]","[0.8328125, 0.56875]","[0.85, 0.5083333333333333]","[0.840625, 0.7895833333333333]","[0.878125, 0.7645833333333333]","[0.8515625, 0.8333333333333334]","[0.8296875, 0.8833333333333333]","[0.875, 0.84375]","[0.903125, 0.8270833333333333]","[0.8796875, 0.8708333333333333]","[0.8578125, 0.90625]"
"[0.7765625, 1.0]","[0.715625, 0.9604166666666667]","[0.6625, 0.8895833333333333]","[0.615625, 0.8333333333333334]","[0.5703125, 0.79375]","[0.7484375, 0.7541666666666667]","[0.7359375, 0.6479166666666667]","[0.7265625, 0.58125]","[0.7203125, 0.5208333333333334]","[0.8015625, 0.7520833333333333]","[0.821875, 0.6333333333333333]","[0.8359375, 0.5625]","[0.85, 0.5041666666666667]","[0.8453125, 0.7833333333333333]","[0.8765625, 0.7666666666666667]","[0.8515625, 0.8375]","[0.83125, 0.8875]","[0.878125, 0.8354166666666667]","[0.903125, 0.8208333333333333]","[0.878125, 0.8708333333333333]","[0.8546875, 0.9104166666666667]"
