"[0.8995098039215687, 0.6351102941176471]","[0.8627450980392157, 0.6139705882352942]","[0.8321078431372549, 0.5873161764705882]","[0.8174019607843137, 0.5661764705882353]","[0.8137254901960784, 0.5450367647058824]","[0.883578431372549, 0.5450367647058824]","[0.8823529411764706, 0.5082720588235294]","[0.8823529411764706, 0.4852941176470588]","[0.8848039215686274, 0.46599264705882354]","[0.9129901960784313, 0.5441176470588235]","[0.9276960784313726, 0.5064338235294118]","[0.9362745098039216, 0.48253676470588236]","[0.9448529411764706, 0.46231617647058826]","[0.9387254901960784, 0.5514705882352942]","[0.9534313725490197, 0.5183823529411765]","[0.9620098039215687, 0.4963235294117647]","[0.9681372549019608, 0.47794117647058826]","[0.9583333333333334, 0.5652573529411765]","[0.9767156862745098, 0.5404411764705882]","[0.9865196078431373, 0.5238970588235294]","[0.9938725490196079, 0.5091911764705882]"
"[0.9044117647058824, 0.6397058823529411]","[0.8688725490196079, 0.6176470588235294]","[0.8419117647058824, 0.5928308823529411]","[0.8272058823529411, 0.5707720588235294]","[0.8247549019607843, 0.5505514705882353]","[0.8933823529411765, 0.5514705882352942]","[0.8921568627450981, 0.5147058823529411]","[0.8933823529411765, 0.49264705882352944]","[0.8958333333333334, 0.4742647058823529]","[0.9227941176470589, 0.5514705882352942]","[0.9387254901960784, 0.5137867647058824]","[0.9485294117647058, 0.49172794117647056]","[0.9558823529411765, 0.4733455882352941]","[0.946078431372549, 0.5588235294117647]","[0.9632352941176471, 0.5257352941176471]","[0.9730392156862745, 0.5055147058823529]","[0.9791666666666666, 0.48713235294117646]","[0.9644607843137255, 0.5726102941176471]","[0.9828431372549019, 0.5487132352941176]","[0.9926470588235294, 0.5330882352941176]","[1.0012254901960784, 0.5193014705882353]"
"[0.9068627450980392, 0.6387867647058824]","[0.8713235294117647, 0.6194852941176471]","[0.8443627450980392, 0.5946691176470589]","[0.8296568627450981, 0.5735294117647058]","[0.8296568627450981, 0.5533088235294118]","[0.8970588235294118, 0.5533088235294118]","[0.8958333333333334, 0.5183823529411765]","[0.8970588235294118, 0.4963235294117647]","[0.8995098039215687, 0.47702205882352944]","[0.9264705882352942, 0.5533088235294118]","[0.9424019607843137, 0.5165441176470589]","[0.9534313725490197, 0.4944852941176471]","[0.9620098039215687, 0.47518382352941174]","[0.9497549019607843, 0.5615808823529411]","[0.9669117647058824, 0.5284926470588235]","[0.9754901960784313, 0.5082720588235294]","[0.9840686274509803, 0.49080882352941174]","[0.9669117647058824, 0.5744485294117647]","[0.9852941176470589, 0.5505514705882353]","[0.9963235294117647, 0.5358455882352942]","[1.0049019607843137, 0.5220588235294118]"
"[0.9056372549019608, 0.6295955882352942]","[0.8700980392156863, 0.6158088235294118]","[0.8443627450980392, 0.5928308823529411]","[0.8333333333333334, 0.5735294117647058]","[0.8308823529411765, 0.5542279411764706]","[0.8946078431372549, 0.5523897058823529]","[0.8958333333333334, 0.5193014705882353]","[0.8982843137254902, 0.49724264705882354]","[0.9019607843137255, 0.4788602941176471]","[0.9240196078431373, 0.5533088235294118]","[0.9411764705882353, 0.5183823529411765]","[0.9522058823529411, 0.4954044117647059]","[0.9620098039215687, 0.47610294117647056]","[0.9473039215686274, 0.5615808823529411]","[0.9656862745098039, 0.5294117647058824]","[0.9754901960784313, 0.5091911764705882]","[0.9840686274509803, 0.49172794117647056]","[0.9669117647058824, 0.5753676470588235]","[0.9852941176470589, 0.5514705882352942]","[0.9963235294117647, 0.5358455882352942]","[1.0049019607843137, 0.5220588235294118]"
"[0.9068627450980392, 0.6360294117647058]","[0.8713235294117647, 0.6194852941176471]","[0.8443627450980392, 0.5955882352941176]","[0.8321078431372549, 0.5735294117647058]","[0.8308823529411765, 0.5542279411764706]","[0.8958333333333334, 0.5542279411764706]","[0.8958333333333334, 0.5202205882352942]","[0.8982843137254902, 0.49816176470588236]","[0.9007352941176471, 0.4797794117647059]","[0.9252450980392157, 0.5551470588235294]","[0.9424019607843137, 0.5183823529411765]","[0.9522058823529411, 0.4954044117647059]","[0.9620098039215687, 0.47518382352941174]","[0.9485294117647058, 0.5625]","[0.9669117647058824, 0.5294117647058824]","[0.9754901960784313, 0.5091911764705882]","[0.9828431372549019, 0.49080882352941174]","[0.9681372549019608, 0.5762867647058824]","[0.9852941176470589, 0.5523897058823529]","[0.9963235294117647, 0.5367647058823529]","[1.0049019607843137, 0.5229779411764706]"
"[0.9019607843137255, 0.6369485294117647]","[0.8688725490196079, 0.6185661764705882]","[0.8419117647058824, 0.5946691176470589]","[0.8284313725490197, 0.5735294117647058]","[0.8284313725490197, 0.5551470588235294]","[0.8933823529411765, 0.5533088235294118]","[0.8933823529411765, 0.5193014705882353]","[0.8946078431372549, 0.49816176470588236]","[0.8970588235294118, 0.4797794117647059]","[0.9215686274509803, 0.5542279411764706]","[0.9387254901960784, 0.5183823529411765]","[0.9497549019607843, 0.4963235294117647]","[0.9583333333333334, 0.47702205882352944]","[0.9448529411764706, 0.5625]","[0.9620098039215687, 0.5294117647058824]","[0.9718137254901961, 0.5091911764705882]","[0.9791666666666666, 0.49172794117647056]","[0.9632352941176471, 0.5753676470588235]","[0.9816176470588235, 0.5523897058823529]","[0.9926470588235294, 0.5367647058823529]","[1.0012254901960784, 0.5229779411764706]"
"[0.8933823529411765, 0.6332720588235294]","[0.8602941176470589, 0.6148897058823529]","[0.8333333333333334, 0.5909926470588235]","[0.8198529411764706, 0.5707720588235294]","[0.8198529411764706, 0.5523897058823529]","[0.883578431372549, 0.5496323529411765]","[0.883578431372549, 0.5165441176470589]","[0.883578431372549, 0.4963235294117647]","[0.8860294117647058, 0.47794117647058826]","[0.9117647058823529, 0.5505514705882353]","[0.9276960784313726, 0.515625]","[0.9362745098039216, 0.49356617647058826]","[0.9448529411764706, 0.4742647058823529]","[0.9350490196078431, 0.5588235294117647]","[0.9509803921568627, 0.5275735294117647]","[0.9583333333333334, 0.5082720588235294]","[0.9656862745098039, 0.49080882352941174]","[0.9534313725490197, 0.5716911764705882]","[0.9705882352941176, 0.5496323529411765]","[0.9816176470588235, 0.5340073529411765]","[0.9901960784313726, 0.5202205882352942]"
"[0.8897058823529411, 0.6268382352941176]","[0.8578431372549019, 0.6084558823529411]","[0.8308823529411765, 0.5854779411764706]","[0.8161764705882353, 0.5661764705882353]","[0.8149509803921569, 0.5477941176470589]","[0.8786764705882353, 0.5441176470588235]","[0.8774509803921569, 0.5119485294117647]","[0.8762254901960784, 0.49172794117647056]","[0.8774509803921569, 0.4742647058823529]","[0.9056372549019608, 0.5441176470588235]","[0.9215686274509803, 0.5101102941176471]","[0.9301470588235294, 0.4889705882352941]","[0.9375, 0.4696691176470588]","[0.928921568627451, 0.5514705882352942]","[0.9448529411764706, 0.5211397058823529]","[0.9534313725490197, 0.5018382352941176]","[0.9595588235294118, 0.4834558823529412]","[0.9473039215686274, 0.5643382352941176]","[0.9644607843137255, 0.5422794117647058]","[0.9742647058823529, 0.5275735294117647]","[0.9816176470588235, 0.5137867647058824]"
"[0.8933823529411765, 0.6259191176470589]","[0.8615196078431373, 0.6075367647058824]","[0.8345588235294118, 0.5845588235294118]","[0.821078431372549, 0.5652573529411765]","[0.821078431372549, 0.546875]","[0.8811274509803921, 0.5450367647058824]","[0.8799019607843137, 0.5128676470588235]","[0.8799019607843137, 0.49264705882352944]","[0.8811274509803921, 0.4742647058823529]","[0.9093137254901961, 0.5450367647058824]","[0.9227941176470589, 0.5101102941176471]","[0.9325980392156863, 0.4889705882352941]","[0.9399509803921569, 0.47058823529411764]","[0.9313725490196079, 0.5523897058823529]","[0.946078431372549, 0.5211397058823529]","[0.9546568627450981, 0.5018382352941176]","[0.9620098039215687, 0.4834558823529412]","[0.9497549019607843, 0.5652573529411765]","[0.9656862745098039, 0.5422794117647058]","[0.9754901960784313, 0.5284926470588235]","[0.9852941176470589, 0.5147058823529411]"
"[0.8970588235294118, 0.6277573529411765]","[0.866421568627451, 0.6084558823529411]","[0.8406862745098039, 0.5854779411764706]","[0.8272058823529411, 0.5661764705882353]","[0.8259803921568627, 0.5477941176470589]","[0.8884803921568627, 0.546875]","[0.8872549019607843, 0.5128676470588235]","[0.8872549019607843, 0.49264705882352944]","[0.8884803921568627, 0.4742647058823529]","[0.9154411764705882, 0.546875]","[0.928921568627451, 0.5128676470588235]","[0.9387254901960784, 0.49172794117647056]","[0.946078431372549, 0.4733455882352941]","[0.9375, 0.5551470588235294]","[0.9522058823529411, 0.5238970588235294]","[0.9595588235294118, 0.5045955882352942]","[0.9656862745098039, 0.48713235294117646]","[0.9546568627450981, 0.5670955882352942]","[0.9718137254901961, 0.5450367647058824]","[0.9803921568627451, 0.5303308823529411]","[0.9889705882352942, 0.5174632352941176]"
"[0.8982843137254902, 0.6277573529411765]","[0.8676470588235294, 0.609375]","[0.8406862745098039, 0.5863970588235294]","[0.8259803921568627, 0.5670955882352942]","[0.8247549019607843, 0.5487132352941176]","[0.8884803921568627, 0.5459558823529411]","[0.8872549019607843, 0.5128676470588235]","[0.8872549019607843, 0.49264705882352944]","[0.8897058823529411, 0.47518382352941174]","[0.9142156862745098, 0.5459558823529411]","[0.928921568627451, 0.5110294117647058]","[0.9387254901960784, 0.49080882352941174]","[0.9473039215686274, 0.4733455882352941]","[0.9375, 0.5533088235294118]","[0.9522058823529411, 0.5220588235294118]","[0.9595588235294118, 0.5027573529411765]","[0.9656862745098039, 0.48621323529411764]","[0.9558823529411765, 0.5670955882352942]","[0.9718137254901961, 0.5441176470588235]","[0.9803921568627451, 0.5303308823529411]","[0.9889705882352942, 0.5165441176470589]"
"[0.9019607843137255, 0.6305147058823529]","[0.8713235294117647, 0.6112132352941176]","[0.8468137254901961, 0.5882352941176471]","[0.8333333333333334, 0.5680147058823529]","[0.8321078431372549, 0.5496323529411765]","[0.8946078431372549, 0.5496323529411765]","[0.8946078431372549, 0.515625]","[0.8958333333333334, 0.4954044117647059]","[0.8982843137254902, 0.47702205882352944]","[0.9215686274509803, 0.5505514705882353]","[0.9362745098039216, 0.5147058823529411]","[0.946078431372549, 0.4944852941176471]","[0.9534313725490197, 0.47610294117647056]","[0.9436274509803921, 0.5579044117647058]","[0.9583333333333334, 0.5266544117647058]","[0.9669117647058824, 0.5064338235294118]","[0.9730392156862745, 0.4889705882352941]","[0.9607843137254902, 0.5707720588235294]","[0.9767156862745098, 0.5477941176470589]","[0.9865196078431373, 0.5330882352941176]","[0.9950980392156863, 0.5193014705882353]"
"[0.9117647058823529, 0.6360294117647058]","[0.8823529411764706, 0.6176470588235294]","[0.8590686274509803, 0.5946691176470589]","[0.8480392156862745, 0.5735294117647058]","[0.8492647058823529, 0.5551470588235294]","[0.9080882352941176, 0.5579044117647058]","[0.9093137254901961, 0.5229779411764706]","[0.9105392156862745, 0.5018382352941176]","[0.9142156862745098, 0.4834558823529412]","[0.9350490196078431, 0.5579044117647058]","[0.9509803921568627, 0.5220588235294118]","[0.9607843137254902, 0.5]","[0.9693627450980392, 0.48161764705882354]","[0.9558823529411765, 0.5652573529411765]","[0.9730392156862745, 0.5340073529411765]","[0.9828431372549019, 0.5137867647058824]","[0.9901960784313726, 0.49724264705882354]","[0.9718137254901961, 0.5772058823529411]","[0.9901960784313726, 0.5551470588235294]","[1.0, 0.5404411764705882]","[1.008578431372549, 0.5275735294117647]"
"[0.9191176470588235, 0.6341911764705882]","[0.8884803921568627, 0.6176470588235294]","[0.8651960784313726, 0.5955882352941176]","[0.8541666666666666, 0.5753676470588235]","[0.8566176470588235, 0.5579044117647058]","[0.9154411764705882, 0.5588235294117647]","[0.9166666666666666, 0.5248161764705882]","[0.9191176470588235, 0.5036764705882353]","[0.9215686274509803, 0.48621323529411764]","[0.9424019607843137, 0.5606617647058824]","[0.9583333333333334, 0.5248161764705882]","[0.9693627450980392, 0.5036764705882353]","[0.9791666666666666, 0.48621323529411764]","[0.9620098039215687, 0.5689338235294118]","[0.9803921568627451, 0.5367647058823529]","[0.9889705882352942, 0.5165441176470589]","[0.9963235294117647, 0.5009191176470589]","[0.9791666666666666, 0.5808823529411765]","[0.9963235294117647, 0.5579044117647058]","[1.0073529411764706, 0.5431985294117647]","[1.0159313725490196, 0.53125]"
"[0.9178921568627451, 0.6360294117647058]","[0.8884803921568627, 0.6185661764705882]","[0.8639705882352942, 0.5965073529411765]","[0.8541666666666666, 0.5762867647058824]","[0.8566176470588235, 0.5588235294117647]","[0.9166666666666666, 0.5597426470588235]","[0.9178921568627451, 0.5257352941176471]","[0.9191176470588235, 0.5055147058823529]","[0.9215686274509803, 0.48713235294117646]","[0.9424019607843137, 0.5615808823529411]","[0.9583333333333334, 0.5257352941176471]","[0.9693627450980392, 0.5045955882352942]","[0.9791666666666666, 0.4852941176470588]","[0.9620098039215687, 0.5689338235294118]","[0.9791666666666666, 0.5367647058823529]","[0.9901960784313726, 0.5174632352941176]","[0.9975490196078431, 0.5]","[0.9779411764705882, 0.5818014705882353]","[0.9963235294117647, 0.5588235294117647]","[1.0061274509803921, 0.5450367647058824]","[1.0159313725490196, 0.5321691176470589]"
"[0.9203431372549019, 0.6415441176470589]","[0.8921568627450981, 0.6222426470588235]","[0.8676470588235294, 0.6001838235294118]","[0.8578431372549019, 0.5799632352941176]","[0.8590686274509803, 0.5615808823529411]","[0.9178921568627451, 0.5643382352941176]","[0.9191176470588235, 0.53125]","[0.9203431372549019, 0.5101102941176471]","[0.9215686274509803, 0.49172794117647056]","[0.9436274509803921, 0.5652573529411765]","[0.9595588235294118, 0.5303308823529411]","[0.9705882352941176, 0.5091911764705882]","[0.9803921568627451, 0.49080882352941174]","[0.9632352941176471, 0.5726102941176471]","[0.9803921568627451, 0.5404411764705882]","[0.9901960784313726, 0.5211397058823529]","[0.9987745098039216, 0.5045955882352942]","[0.9803921568627451, 0.5854779411764706]","[0.9975490196078431, 0.5634191176470589]","[1.0073529411764706, 0.5496323529411765]","[1.017156862745098, 0.5367647058823529]"
"[0.9178921568627451, 0.640625]","[0.8884803921568627, 0.6222426470588235]","[0.8639705882352942, 0.5992647058823529]","[0.8529411764705882, 0.578125]","[0.8529411764705882, 0.5597426470588235]","[0.9129901960784313, 0.5625]","[0.9129901960784313, 0.5303308823529411]","[0.9142156862745098, 0.5091911764705882]","[0.9166666666666666, 0.49172794117647056]","[0.9399509803921569, 0.5625]","[0.9558823529411765, 0.5294117647058824]","[0.9656862745098039, 0.5082720588235294]","[0.9754901960784313, 0.49080882352941174]","[0.9607843137254902, 0.5698529411764706]","[0.9754901960784313, 0.5404411764705882]","[0.9852941176470589, 0.5220588235294118]","[0.9938725490196079, 0.5055147058823529]","[0.9767156862745098, 0.5827205882352942]","[0.9926470588235294, 0.5615808823529411]","[1.0024509803921569, 0.5477941176470589]","[1.0122549019607843, 0.5349264705882353]"
"[0.9093137254901961, 0.6369485294117647]","[0.8786764705882353, 0.6194852941176471]","[0.8541666666666666, 0.5955882352941176]","[0.8419117647058824, 0.5753676470588235]","[0.8394607843137255, 0.5569852941176471]","[0.9007352941176471, 0.5588235294117647]","[0.9007352941176471, 0.5266544117647058]","[0.9007352941176471, 0.5064338235294118]","[0.9031862745098039, 0.4889705882352941]","[0.9276960784313726, 0.5597426470588235]","[0.9436274509803921, 0.5257352941176471]","[0.9534313725490197, 0.5055147058823529]","[0.9620098039215687, 0.4889705882352941]","[0.9485294117647058, 0.5670955882352942]","[0.9632352941176471, 0.5376838235294118]","[0.9718137254901961, 0.5193014705882353]","[0.9791666666666666, 0.5027573529411765]","[0.9656862745098039, 0.5799632352941176]","[0.9828431372549019, 0.5588235294117647]","[0.9926470588235294, 0.5450367647058824]","[1.0012254901960784, 0.5321691176470589]"
"[0.9056372549019608, 0.6360294117647058]","[0.875, 0.6176470588235294]","[0.8492647058823529, 0.5946691176470589]","[0.8357843137254902, 0.5744485294117647]","[0.8321078431372549, 0.5551470588235294]","[0.8970588235294118, 0.5569852941176471]","[0.8958333333333334, 0.5248161764705882]","[0.8958333333333334, 0.5045955882352942]","[0.8970588235294118, 0.4880514705882353]","[0.9227941176470589, 0.5579044117647058]","[0.9375, 0.5238970588235294]","[0.946078431372549, 0.5036764705882353]","[0.9546568627450981, 0.48621323529411764]","[0.9448529411764706, 0.5652573529411765]","[0.9583333333333334, 0.5349264705882353]","[0.9669117647058824, 0.5165441176470589]","[0.9742647058823529, 0.5]","[0.9620098039215687, 0.578125]","[0.9779411764705882, 0.5569852941176471]","[0.9877450980392157, 0.5422794117647058]","[0.9950980392156863, 0.5294117647058824]"
"[0.9019607843137255, 0.6351102941176471]","[0.8700980392156863, 0.6158088235294118]","[0.8455882352941176, 0.5928308823529411]","[0.8308823529411765, 0.5726102941176471]","[0.8284313725490197, 0.5542279411764706]","[0.8921568627450981, 0.5551470588235294]","[0.8909313725490197, 0.5238970588235294]","[0.8909313725490197, 0.5036764705882353]","[0.8921568627450981, 0.48713235294117646]","[0.9191176470588235, 0.5560661764705882]","[0.9325980392156863, 0.5229779411764706]","[0.9411764705882353, 0.5018382352941176]","[0.9485294117647058, 0.484375]","[0.9399509803921569, 0.5643382352941176]","[0.9534313725490197, 0.5340073529411765]","[0.9620098039215687, 0.5147058823529411]","[0.9681372549019608, 0.49816176470588236]","[0.9571078431372549, 0.5772058823529411]","[0.9730392156862745, 0.5560661764705882]","[0.9828431372549019, 0.5413602941176471]","[0.991421568627451, 0.5284926470588235]"
"[0.8982843137254902, 0.6341911764705882]","[0.866421568627451, 0.6148897058823529]","[0.8419117647058824, 0.5919117647058824]","[0.8272058823529411, 0.5716911764705882]","[0.8247549019607843, 0.5533088235294118]","[0.8884803921568627, 0.5551470588235294]","[0.8872549019607843, 0.5229779411764706]","[0.8872549019607843, 0.5036764705882353]","[0.8884803921568627, 0.48713235294117646]","[0.9154411764705882, 0.5560661764705882]","[0.928921568627451, 0.5220588235294118]","[0.9387254901960784, 0.5018382352941176]","[0.946078431372549, 0.484375]","[0.9362745098039216, 0.5634191176470589]","[0.9497549019607843, 0.5330882352941176]","[0.9583333333333334, 0.5147058823529411]","[0.9644607843137255, 0.49816176470588236]","[0.9534313725490197, 0.5772058823529411]","[0.9693627450980392, 0.5551470588235294]","[0.9791666666666666, 0.5413602941176471]","[0.9877450980392157, 0.5284926470588235]"
"[0.8982843137254902, 0.6351102941176471]","[0.8676470588235294, 0.6158088235294118]","[0.8419117647058824, 0.5919117647058824]","[0.8284313725490197, 0.5716911764705882]","[0.8247549019607843, 0.5533088235294118]","[0.8884803921568627, 0.5560661764705882]","[0.8872549019607843, 0.5238970588235294]","[0.8872549019607843, 0.5036764705882353]","[0.8872549019607843, 0.48713235294117646]","[0.9154411764705882, 0.5560661764705882]","[0.928921568627451, 0.5220588235294118]","[0.9375, 0.5018382352941176]","[0.946078431372549, 0.4834558823529412]","[0.9362745098039216, 0.5643382352941176]","[0.9509803921568627, 0.5340073529411765]","[0.9583333333333334, 0.5147058823529411]","[0.9656862745098039, 0.49816176470588236]","[0.9534313725490197, 0.5772058823529411]","[0.9693627450980392, 0.5560661764705882]","[0.9791666666666666, 0.5422794117647058]","[0.9877450980392157, 0.5294117647058824]"
"[0.8688725490196079, 0.6397058823529411]","[0.8394607843137255, 0.6185661764705882]","[0.8161764705882353, 0.5928308823529411]","[0.803921568627451, 0.5716911764705882]","[0.7990196078431373, 0.5542279411764706]","[0.8615196078431373, 0.5597426470588235]","[0.8627450980392157, 0.5266544117647058]","[0.8651960784313726, 0.5064338235294118]","[0.8688725490196079, 0.4889705882352941]","[0.8872549019607843, 0.5625]","[0.9044117647058824, 0.5284926470588235]","[0.9154411764705882, 0.5073529411764706]","[0.9252450980392157, 0.4898897058823529]","[0.9093137254901961, 0.5707720588235294]","[0.9252450980392157, 0.5404411764705882]","[0.9350490196078431, 0.5220588235294118]","[0.9436274509803921, 0.5064338235294118]","[0.9276960784313726, 0.5845588235294118]","[0.9448529411764706, 0.5625]","[0.9546568627450981, 0.5487132352941176]","[0.9632352941176471, 0.5358455882352942]"
"[0.8468137254901961, 0.6397058823529411]","[0.8137254901960784, 0.6194852941176471]","[0.7904411764705882, 0.5955882352941176]","[0.7794117647058824, 0.5753676470588235]","[0.7781862745098039, 0.5569852941176471]","[0.8370098039215687, 0.5615808823529411]","[0.8382352941176471, 0.5294117647058824]","[0.8406862745098039, 0.5101102941176471]","[0.8443627450980392, 0.49356617647058826]","[0.8651960784313726, 0.5643382352941176]","[0.8799019607843137, 0.5303308823529411]","[0.8909313725490197, 0.5101102941176471]","[0.9007352941176471, 0.49264705882352944]","[0.8860294117647058, 0.5735294117647058]","[0.9019607843137255, 0.5431985294117647]","[0.9117647058823529, 0.5238970588235294]","[0.9191176470588235, 0.5073529411764706]","[0.9044117647058824, 0.5873161764705882]","[0.9215686274509803, 0.5652573529411765]","[0.9325980392156863, 0.5505514705882353]","[0.9399509803921569, 0.5376838235294118]"
"[0.8345588235294118, 0.6452205882352942]","[0.8014705882352942, 0.6240808823529411]","[0.7794117647058824, 0.5983455882352942]","[0.7696078431372549, 0.578125]","[0.7696078431372549, 0.5615808823529411]","[0.8247549019607843, 0.5634191176470589]","[0.8259803921568627, 0.53125]","[0.8284313725490197, 0.5110294117647058]","[0.8321078431372549, 0.4944852941176471]","[0.8517156862745098, 0.5661764705882353]","[0.8676470588235294, 0.5321691176470589]","[0.8786764705882353, 0.5110294117647058]","[0.8884803921568627, 0.49264705882352944]","[0.8737745098039216, 0.5744485294117647]","[0.8897058823529411, 0.5441176470588235]","[0.8995098039215687, 0.5248161764705882]","[0.9080882352941176, 0.5082720588235294]","[0.8921568627450981, 0.5891544117647058]","[0.9105392156862745, 0.5670955882352942]","[0.9203431372549019, 0.5523897058823529]","[0.928921568627451, 0.5395220588235294]"
"[0.8345588235294118, 0.6461397058823529]","[0.8026960784313726, 0.6240808823529411]","[0.7794117647058824, 0.5983455882352942]","[0.7683823529411765, 0.578125]","[0.7683823529411765, 0.5625]","[0.8259803921568627, 0.5634191176470589]","[0.8272058823529411, 0.53125]","[0.8284313725490197, 0.5128676470588235]","[0.8321078431372549, 0.4954044117647059]","[0.8517156862745098, 0.5652573529411765]","[0.8676470588235294, 0.53125]","[0.8786764705882353, 0.5110294117647058]","[0.8884803921568627, 0.49264705882352944]","[0.8737745098039216, 0.5744485294117647]","[0.8897058823529411, 0.5431985294117647]","[0.8982843137254902, 0.5238970588235294]","[0.9068627450980392, 0.5073529411764706]","[0.8909313725490197, 0.5882352941176471]","[0.9093137254901961, 0.5661764705882353]","[0.9191176470588235, 0.5514705882352942]","[0.928921568627451, 0.5386029411764706]"
"[0.8088235294117647, 0.6507352941176471]","[0.7769607843137255, 0.6305147058823529]","[0.7524509803921569, 0.6066176470588235]","[0.7401960784313726, 0.5900735294117647]","[0.7316176470588235, 0.578125]","[0.7904411764705882, 0.5680147058823529]","[0.7904411764705882, 0.5358455882352942]","[0.7916666666666666, 0.515625]","[0.7928921568627451, 0.49816176470588236]","[0.8174019607843137, 0.5698529411764706]","[0.8321078431372549, 0.5340073529411765]","[0.8419117647058824, 0.5128676470588235]","[0.8504901960784313, 0.4954044117647059]","[0.8394607843137255, 0.578125]","[0.8566176470588235, 0.546875]","[0.866421568627451, 0.5266544117647058]","[0.8737745098039216, 0.5091911764705882]","[0.8578431372549019, 0.5909926470588235]","[0.8774509803921569, 0.5689338235294118]","[0.8884803921568627, 0.5533088235294118]","[0.8970588235294118, 0.5395220588235294]"
"[0.8100490196078431, 0.6516544117647058]","[0.7769607843137255, 0.6314338235294118]","[0.7512254901960784, 0.6075367647058824]","[0.7365196078431373, 0.5909926470588235]","[0.7303921568627451, 0.578125]","[0.7916666666666666, 0.5698529411764706]","[0.7892156862745098, 0.5376838235294118]","[0.7892156862745098, 0.5174632352941176]","[0.7904411764705882, 0.5009191176470589]","[0.8174019607843137, 0.5707720588235294]","[0.8321078431372549, 0.5358455882352942]","[0.8419117647058824, 0.5137867647058824]","[0.8517156862745098, 0.4954044117647059]","[0.8394607843137255, 0.5790441176470589]","[0.8553921568627451, 0.546875]","[0.8651960784313726, 0.5266544117647058]","[0.8725490196078431, 0.5101102941176471]","[0.8578431372549019, 0.5919117647058824]","[0.8774509803921569, 0.5698529411764706]","[0.8897058823529411, 0.5542279411764706]","[0.8982843137254902, 0.5413602941176471]"
"[0.7941176470588235, 0.6544117647058824]","[0.758578431372549, 0.6351102941176471]","[0.7316176470588235, 0.6139705882352942]","[0.7169117647058824, 0.5965073529411765]","[0.7132352941176471, 0.5827205882352942]","[0.7720588235294118, 0.5716911764705882]","[0.7708333333333334, 0.5386029411764706]","[0.7683823529411765, 0.5165441176470589]","[0.7671568627450981, 0.4990808823529412]","[0.7977941176470589, 0.5735294117647058]","[0.8112745098039216, 0.5376838235294118]","[0.821078431372549, 0.5147058823529411]","[0.8308823529411765, 0.49724264705882354]","[0.8198529411764706, 0.5818014705882353]","[0.8357843137254902, 0.5496323529411765]","[0.8443627450980392, 0.5284926470588235]","[0.8517156862745098, 0.5110294117647058]","[0.8382352941176471, 0.5946691176470589]","[0.8578431372549019, 0.5716911764705882]","[0.8700980392156863, 0.5551470588235294]","[0.8799019607843137, 0.5404411764705882]"
"[0.7634803921568627, 0.6553308823529411]","[0.7328431372549019, 0.6351102941176471]","[0.7083333333333334, 0.6148897058823529]","[0.6838235294117647, 0.6038602941176471]","[0.6629901960784313, 0.5992647058823529]","[0.7389705882352942, 0.5744485294117647]","[0.7340686274509803, 0.5422794117647058]","[0.7303921568627451, 0.5202205882352942]","[0.7279411764705882, 0.5018382352941176]","[0.7659313725490197, 0.5753676470588235]","[0.7794117647058824, 0.5395220588235294]","[0.7855392156862745, 0.5165441176470589]","[0.7916666666666666, 0.49724264705882354]","[0.7892156862745098, 0.5827205882352942]","[0.803921568627451, 0.5505514705882353]","[0.8100490196078431, 0.5284926470588235]","[0.8137254901960784, 0.5101102941176471]","[0.8088235294117647, 0.5955882352941176]","[0.8272058823529411, 0.5716911764705882]","[0.8370098039215687, 0.5551470588235294]","[0.8443627450980392, 0.5395220588235294]"
"[0.7561274509803921, 0.6516544117647058]","[0.7218137254901961, 0.6323529411764706]","[0.6948529411764706, 0.6102941176470589]","[0.6715686274509803, 0.5955882352941176]","[0.6519607843137255, 0.5863970588235294]","[0.7230392156862745, 0.5744485294117647]","[0.7156862745098039, 0.5413602941176471]","[0.7132352941176471, 0.5202205882352942]","[0.7107843137254902, 0.5018382352941176]","[0.7512254901960784, 0.5744485294117647]","[0.7610294117647058, 0.5367647058823529]","[0.7683823529411765, 0.5137867647058824]","[0.7745098039215687, 0.49356617647058826]","[0.7757352941176471, 0.5808823529411765]","[0.7867647058823529, 0.5487132352941176]","[0.7941176470588235, 0.5275735294117647]","[0.7965686274509803, 0.5082720588235294]","[0.7965686274509803, 0.5928308823529411]","[0.8125, 0.5698529411764706]","[0.8223039215686274, 0.5533088235294118]","[0.8296568627450981, 0.5376838235294118]"
"[0.7573529411764706, 0.6507352941176471]","[0.7230392156862745, 0.6305147058823529]","[0.6948529411764706, 0.6084558823529411]","[0.6727941176470589, 0.5955882352941176]","[0.6556372549019608, 0.5854779411764706]","[0.7254901960784313, 0.5753676470588235]","[0.7169117647058824, 0.5422794117647058]","[0.7132352941176471, 0.5211397058823529]","[0.7095588235294118, 0.5027573529411765]","[0.7524509803921569, 0.5744485294117647]","[0.7622549019607843, 0.5376838235294118]","[0.7683823529411765, 0.5137867647058824]","[0.7732843137254902, 0.49356617647058826]","[0.7769607843137255, 0.5808823529411765]","[0.7879901960784313, 0.5477941176470589]","[0.7928921568627451, 0.5266544117647058]","[0.7965686274509803, 0.5073529411764706]","[0.7965686274509803, 0.5928308823529411]","[0.8125, 0.5698529411764706]","[0.8223039215686274, 0.5533088235294118]","[0.8296568627450981, 0.5376838235294118]"
